age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
42,management,married,tertiary,no,202,no,no,unknown,6,jun,136,1,-1,0,unknown,no
57,admin.,married,secondary,no,92,no,yes,cellular,17,nov,49,3,-1,0,unknown,no
57,management,married,tertiary,no,2440,yes,no,unknown,15,may,391,2,-1,0,unknown,no
37,technician,single,secondary,no,265,yes,yes,cellular,3,feb,140,1,366,2,failure,yes
49,management,married,secondary,no,1601,no,no,cellular,29,jul,47,5,-1,0,unknown,no
53,technician,married,tertiary,no,6072,no,yes,unknown,16,jun,226,4,-1,0,unknown,no
31,self-employed,single,tertiary,no,1657,yes,yes,cellular,28,jan,872,1,-1,0,unknown,yes
33,management,married,secondary,no,67,yes,yes,unknown,23,may,316,4,-1,0,unknown,no
59,management,married,tertiary,no,1783,no,yes,cellular,17,nov,540,2,-1,0,unknown,yes
35,services,married,tertiary,no,1359,no,no,unknown,17,jun,585,2,-1,0,unknown,no
28,blue-collar,single,secondary,no,455,yes,no,cellular,11,jul,166,1,-1,0,unknown,no
42,entrepreneur,married,secondary,no,-480,yes,yes,unknown,2,jun,351,6,-1,0,unknown,no
29,entrepreneur,single,secondary,no,158,yes,no,cellular,25,jul,241,2,-1,0,unknown,no
53,admin.,married,tertiary,no,1379,no,no,cellular,4,aug,68,1,-1,0,unknown,no
26,management,married,secondary,no,288,yes,no,cellular,22,jul,714,1,-1,0,unknown,no
44,blue-collar,married,primary,no,4581,yes,no,cellular,15,apr,520,3,146,2,failure,no
39,housemaid,married,primary,no,34,yes,no,cellular,14,jul,377,3,-1,0,unknown,no
33,services,single,secondary,no,969,no,no,telephone,8,jul,107,3,-1,0,unknown,no
45,self-employed,married,secondary,no,140,yes,no,cellular,6,aug,192,3,-1,0,unknown,no
46,technician,married,tertiary,no,675,yes,no,unknown,8,may,50,1,-1,0,unknown,no
33,unknown,single,unknown,no,1,no,no,unknown,5,may,198,1,-1,0,unknown,no
34,blue-collar,single,secondary,no,297,yes,no,unknown,9,may,407,4,-1,0,unknown,no
34,technician,single,secondary,no,6053,yes,no,unknown,19,jun,26,5,-1,0,unknown,no
34,blue-collar,married,primary,no,695,yes,yes,unknown,16,may,1064,4,-1,0,unknown,yes
57,blue-collar,married,primary,no,3498,no,no,cellular,15,jul,210,2,456,2,success,no
25,management,single,tertiary,no,4578,no,no,cellular,2,jun,100,1,-1,0,unknown,no
58,retired,married,tertiary,no,0,no,no,cellular,21,aug,138,2,-1,0,unknown,no
44,management,married,tertiary,no,0,yes,no,cellular,11,may,78,2,264,3,failure,no
31,self-employed,married,secondary,no,33,no,no,cellular,6,aug,165,4,-1,0,unknown,no
32,admin.,married,secondary,no,1293,yes,no,unknown,7,may,161,2,-1,0,unknown,no
49,entrepreneur,single,secondary,no,5802,no,no,cellular,30,apr,618,2,-1,0,unknown,yes
77,retired,married,primary,no,1492,no,no,telephone,1,sep,663,1,208,2,other,no
50,blue-collar,married,primary,no,8000,yes,no,cellular,20,aug,221,10,-1,0,unknown,no
34,technician,single,secondary,no,1866,no,no,cellular,4,nov,95,1,-1,0,unknown,no
45,technician,married,tertiary,no,121,no,no,cellular,18,aug,835,4,-1,0,unknown,no
36,blue-collar,married,secondary,no,1704,no,no,unknown,11,jun,179,4,-1,0,unknown,no
61,retired,married,primary,no,2863,no,no,cellular,13,nov,264,1,-1,0,unknown,no
51,management,married,tertiary,no,79,no,yes,cellular,22,aug,209,7,-1,0,unknown,no
33,blue-collar,married,secondary,no,941,yes,no,unknown,26,may,218,2,-1,0,unknown,no
48,services,married,secondary,no,533,no,no,unknown,9,jun,63,1,-1,0,unknown,no
40,entrepreneur,single,tertiary,no,262,yes,yes,unknown,26,oct,17,1,-1,0,unknown,no
39,entrepreneur,divorced,tertiary,no,966,yes,yes,cellular,20,nov,186,1,-1,0,unknown,no
48,technician,married,secondary,no,545,no,no,unknown,6,jun,307,1,-1,0,unknown,no
28,student,single,secondary,no,970,no,no,telephone,4,aug,297,1,-1,0,unknown,no
26,admin.,single,secondary,no,-12,yes,no,unknown,4,jun,98,1,-1,0,unknown,no
26,unemployed,married,secondary,no,285,yes,no,cellular,6,may,265,2,342,2,failure,no
30,management,married,tertiary,no,562,no,no,cellular,21,aug,137,4,-1,0,unknown,no
26,admin.,single,secondary,yes,-42,no,yes,cellular,30,jul,305,3,-1,0,unknown,no
46,management,married,tertiary,no,1103,yes,no,cellular,13,may,185,2,278,3,failure,no
32,technician,married,secondary,no,14,no,no,cellular,22,aug,313,6,-1,0,unknown,no
25,services,single,secondary,no,-141,yes,no,cellular,18,may,113,2,348,2,failure,no
51,services,married,unknown,no,193,yes,no,unknown,13,may,202,3,-1,0,unknown,no
34,blue-collar,married,secondary,no,360,yes,no,telephone,19,nov,46,1,182,2,failure,no
27,technician,single,secondary,no,471,yes,yes,cellular,24,jul,136,2,-1,0,unknown,no
52,technician,married,secondary,no,150,yes,no,telephone,21,jul,177,3,-1,0,unknown,no
45,admin.,divorced,secondary,no,246,no,no,unknown,6,jun,119,1,-1,0,unknown,no
36,blue-collar,single,secondary,no,168,yes,no,telephone,12,may,52,1,-1,0,unknown,no
24,blue-collar,married,secondary,no,9,yes,yes,cellular,17,apr,468,1,-1,0,unknown,no
52,blue-collar,married,secondary,no,557,no,no,unknown,8,may,111,3,-1,0,unknown,no
29,technician,married,secondary,no,782,yes,no,unknown,16,may,131,1,-1,0,unknown,no
47,services,married,secondary,no,0,yes,no,cellular,9,jul,289,1,-1,0,unknown,no
42,admin.,single,primary,no,629,yes,no,unknown,29,may,164,3,-1,0,unknown,no
29,blue-collar,married,unknown,no,559,yes,no,unknown,29,may,182,2,-1,0,unknown,no
50,housemaid,married,secondary,no,388,no,no,cellular,15,sep,173,2,99,4,failure,yes
70,retired,divorced,primary,no,828,no,no,cellular,28,dec,433,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,125,yes,no,cellular,14,may,201,1,350,2,failure,no
32,management,single,tertiary,no,406,no,no,unknown,29,may,35,24,-1,0,unknown,no
33,self-employed,married,secondary,no,47,no,no,cellular,19,aug,168,2,-1,0,unknown,no
35,technician,single,secondary,no,966,no,no,cellular,21,apr,71,2,-1,0,unknown,no
58,blue-collar,married,secondary,no,544,no,no,unknown,17,jun,97,1,-1,0,unknown,no
40,admin.,married,secondary,no,220,yes,no,unknown,30,jun,69,3,-1,0,unknown,no
53,retired,divorced,primary,no,2997,no,no,unknown,9,jun,162,1,-1,0,unknown,no
53,technician,married,tertiary,no,988,no,no,cellular,20,aug,1408,5,-1,0,unknown,yes
34,blue-collar,single,secondary,no,855,yes,no,cellular,16,jul,578,1,-1,0,unknown,yes
36,management,divorced,tertiary,no,0,yes,no,unknown,19,may,21,11,-1,0,unknown,no
59,technician,married,secondary,no,2613,no,no,cellular,5,feb,79,1,-1,0,unknown,no
44,blue-collar,married,primary,no,-14,yes,yes,unknown,19,may,179,4,-1,0,unknown,no
35,blue-collar,married,secondary,no,728,yes,no,unknown,12,jun,410,16,-1,0,unknown,no
36,entrepreneur,married,secondary,no,215,yes,yes,cellular,18,nov,309,1,-1,0,unknown,no
46,management,divorced,tertiary,no,3,yes,yes,cellular,5,aug,328,1,-1,0,unknown,no
43,blue-collar,single,primary,no,189,no,yes,telephone,22,jul,97,15,-1,0,unknown,no
38,services,married,secondary,no,4392,no,no,cellular,18,nov,23,2,110,2,failure,no
28,admin.,single,secondary,no,428,yes,yes,unknown,27,may,99,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,8979,yes,no,telephone,20,nov,72,3,-1,0,unknown,no
37,management,married,tertiary,no,1276,no,no,cellular,14,aug,156,2,-1,0,unknown,yes
32,services,single,tertiary,no,620,no,no,cellular,3,sep,110,6,95,5,other,no
49,blue-collar,married,primary,no,-14,yes,no,cellular,18,nov,115,2,-1,0,unknown,no
31,unknown,married,tertiary,no,526,no,no,cellular,26,aug,130,13,-1,0,unknown,no
39,admin.,single,primary,no,2805,no,no,unknown,5,jun,288,2,-1,0,unknown,no
30,admin.,married,secondary,no,60,no,yes,cellular,25,jul,61,2,-1,0,unknown,no
64,retired,married,secondary,no,3189,no,no,telephone,15,jun,208,1,-1,0,unknown,yes
48,blue-collar,married,primary,no,551,yes,yes,cellular,17,apr,1064,3,303,5,failure,no
35,blue-collar,married,secondary,no,25,yes,no,unknown,8,may,23,5,-1,0,unknown,no
39,management,single,tertiary,no,4025,yes,yes,unknown,21,may,162,1,-1,0,unknown,no
31,technician,single,tertiary,no,967,no,no,cellular,21,nov,210,3,-1,0,unknown,no
33,management,single,tertiary,no,3143,no,no,cellular,29,jun,421,2,-1,0,unknown,yes
34,services,married,secondary,no,190,yes,no,cellular,15,may,121,3,-1,0,unknown,no
27,management,single,tertiary,no,3347,no,no,cellular,18,may,311,1,-1,0,unknown,no
36,blue-collar,married,secondary,yes,13,no,yes,cellular,3,feb,150,4,-1,0,unknown,no
32,entrepreneur,married,secondary,no,390,no,no,cellular,6,sep,440,1,280,1,failure,yes
37,management,single,tertiary,no,23867,no,no,unknown,20,may,188,3,-1,0,unknown,no
60,retired,divorced,secondary,no,514,no,no,cellular,15,oct,187,2,213,10,success,yes
42,management,married,tertiary,no,1275,yes,yes,cellular,21,nov,925,5,-1,0,unknown,yes
62,technician,married,unknown,no,635,no,no,cellular,22,apr,292,4,247,1,other,no
34,technician,single,secondary,no,2085,no,no,cellular,10,aug,356,3,182,2,success,yes
44,management,married,tertiary,no,792,no,no,cellular,25,aug,630,7,-1,0,unknown,yes
32,blue-collar,married,primary,no,902,yes,no,unknown,27,may,106,2,-1,0,unknown,no
30,technician,single,secondary,no,601,no,no,cellular,27,feb,154,1,-1,0,unknown,no
25,management,single,tertiary,no,528,no,no,cellular,14,aug,201,1,-1,0,unknown,yes
63,retired,married,secondary,no,4752,no,no,cellular,2,sep,233,2,-1,0,unknown,yes
45,blue-collar,married,primary,no,147,yes,no,cellular,18,nov,226,1,168,2,failure,no
42,admin.,married,secondary,no,2918,yes,no,unknown,15,may,349,2,-1,0,unknown,no
57,technician,married,secondary,no,0,no,no,unknown,13,may,44,1,-1,0,unknown,no
38,services,married,secondary,no,-301,no,yes,cellular,2,feb,182,1,-1,0,unknown,no
36,blue-collar,divorced,primary,no,117,yes,no,unknown,2,jun,123,4,-1,0,unknown,no
49,blue-collar,married,primary,no,352,yes,no,unknown,9,may,188,2,-1,0,unknown,no
56,housemaid,divorced,secondary,no,0,no,no,unknown,15,may,103,1,-1,0,unknown,no
30,management,single,tertiary,no,13,yes,no,cellular,28,jan,204,1,-1,0,unknown,no
56,blue-collar,married,primary,no,115,no,no,telephone,4,feb,111,1,-1,0,unknown,no
53,blue-collar,married,unknown,no,960,no,yes,unknown,24,jun,180,1,687,2,other,no
45,management,married,secondary,no,458,yes,no,cellular,8,may,181,3,-1,0,unknown,no
21,student,single,tertiary,no,2764,yes,no,cellular,18,may,78,2,354,2,failure,no
58,management,married,secondary,no,835,no,no,unknown,9,jun,164,1,-1,0,unknown,no
26,blue-collar,single,primary,no,619,yes,yes,unknown,27,may,305,1,-1,0,unknown,no
38,services,married,secondary,no,387,yes,no,cellular,20,apr,10,3,-1,0,unknown,no
27,blue-collar,single,secondary,no,185,yes,no,cellular,7,may,212,1,-1,0,unknown,no
35,blue-collar,married,unknown,no,-465,no,no,cellular,12,may,158,1,351,1,failure,no
32,admin.,married,secondary,no,277,yes,no,unknown,3,jun,231,12,-1,0,unknown,no
31,admin.,single,secondary,no,160,yes,yes,unknown,20,may,233,2,-1,0,unknown,no
29,technician,single,secondary,no,590,no,no,cellular,27,aug,81,1,94,1,success,yes
49,unknown,single,tertiary,no,2226,no,no,unknown,17,jun,138,3,-1,0,unknown,no
58,blue-collar,married,secondary,no,2592,yes,no,unknown,25,jun,249,1,-1,0,unknown,no
38,technician,married,secondary,no,0,yes,yes,cellular,7,jul,500,5,-1,0,unknown,no
52,services,married,unknown,no,337,yes,no,unknown,19,may,85,3,-1,0,unknown,no
48,blue-collar,married,secondary,no,1143,yes,no,cellular,20,aug,93,3,-1,0,unknown,no
31,technician,single,tertiary,no,665,yes,no,cellular,4,feb,156,1,-1,0,unknown,no
42,management,married,tertiary,no,24780,no,no,cellular,6,aug,184,2,-1,0,unknown,no
56,management,single,tertiary,no,15311,no,no,cellular,29,apr,157,6,-1,0,unknown,no
44,management,single,tertiary,no,295,yes,no,unknown,12,may,103,8,-1,0,unknown,no
42,services,divorced,primary,no,0,yes,no,cellular,9,feb,216,2,-1,0,unknown,no
25,unknown,single,unknown,no,329,yes,no,unknown,14,may,158,2,-1,0,unknown,no
48,self-employed,married,tertiary,no,16,yes,yes,cellular,18,nov,214,1,-1,0,unknown,no
24,admin.,single,secondary,no,60,yes,no,cellular,16,apr,417,2,-1,0,unknown,no
40,admin.,married,primary,no,189,yes,no,unknown,27,may,160,2,-1,0,unknown,no
45,blue-collar,married,primary,no,25,yes,no,unknown,5,may,40,1,-1,0,unknown,no
38,technician,married,tertiary,no,1042,yes,no,cellular,4,feb,419,2,-1,0,unknown,no
27,admin.,married,secondary,no,0,yes,yes,cellular,18,may,157,5,-1,0,unknown,no
28,admin.,married,secondary,no,84,yes,yes,cellular,14,may,287,1,-1,0,unknown,no
32,blue-collar,single,secondary,no,1940,yes,yes,unknown,13,may,299,3,-1,0,unknown,no
60,retired,divorced,secondary,no,2479,yes,yes,unknown,15,may,157,1,-1,0,unknown,no
32,admin.,single,secondary,no,562,yes,no,unknown,28,may,116,6,-1,0,unknown,no
54,management,married,secondary,no,282,yes,yes,unknown,5,may,154,1,-1,0,unknown,no
34,technician,married,secondary,no,222,yes,no,unknown,12,may,149,6,-1,0,unknown,no
41,blue-collar,married,primary,no,-571,yes,yes,unknown,26,may,207,4,-1,0,unknown,no
49,housemaid,divorced,secondary,no,630,no,no,unknown,6,jun,415,2,-1,0,unknown,no
25,admin.,single,secondary,no,787,yes,no,unknown,9,may,164,1,-1,0,unknown,no
36,services,single,secondary,no,760,no,no,unknown,20,jun,9,13,-1,0,unknown,no
50,admin.,married,secondary,no,-779,yes,yes,cellular,22,jul,112,2,-1,0,unknown,no
39,admin.,married,secondary,no,-367,yes,no,cellular,16,apr,667,2,-1,0,unknown,no
52,unemployed,married,secondary,no,1639,no,no,cellular,8,aug,93,1,-1,0,unknown,no
40,blue-collar,single,primary,no,-21,no,no,cellular,18,may,68,2,368,3,failure,no
42,blue-collar,married,secondary,no,-274,yes,no,cellular,10,jul,75,1,-1,0,unknown,no
41,entrepreneur,married,tertiary,no,102,no,no,unknown,15,may,323,1,-1,0,unknown,no
42,housemaid,married,tertiary,no,0,no,no,cellular,26,aug,112,10,-1,0,unknown,no
60,admin.,married,secondary,no,1914,yes,no,cellular,20,apr,65,1,287,3,failure,no
42,technician,divorced,secondary,no,58,no,no,cellular,19,aug,153,2,-1,0,unknown,no
28,technician,single,unknown,no,0,yes,no,cellular,27,jan,183,1,92,2,success,no
59,management,married,secondary,no,771,no,no,telephone,13,may,125,2,370,3,failure,no
31,management,married,secondary,no,625,yes,no,cellular,7,apr,424,1,138,1,failure,no
33,services,married,secondary,no,204,yes,yes,cellular,12,may,142,2,357,3,failure,no
45,admin.,married,secondary,no,0,no,no,cellular,22,jul,73,2,-1,0,unknown,no
29,services,married,secondary,no,3220,no,no,cellular,17,jul,172,3,-1,0,unknown,no
23,blue-collar,single,secondary,no,27,yes,no,unknown,2,jun,280,2,-1,0,unknown,no
37,technician,single,secondary,no,-274,yes,no,cellular,26,aug,218,5,-1,0,unknown,no
30,management,single,tertiary,no,938,no,no,cellular,26,may,172,2,105,1,other,no
32,technician,single,secondary,no,-138,no,no,cellular,16,jul,278,2,-1,0,unknown,no
34,unemployed,single,unknown,no,517,no,no,cellular,6,sep,791,3,-1,0,unknown,no
33,management,single,tertiary,no,7084,no,no,cellular,27,aug,512,8,-1,0,unknown,yes
25,services,single,secondary,no,216,yes,no,cellular,14,may,175,3,-1,0,unknown,no
44,blue-collar,married,primary,no,194,yes,no,unknown,28,may,105,2,-1,0,unknown,no
70,retired,married,primary,no,324,no,no,cellular,15,nov,78,1,96,7,success,no
28,management,married,tertiary,no,893,no,no,cellular,18,jan,204,2,94,2,success,no
24,admin.,single,tertiary,no,805,yes,no,cellular,5,may,169,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,134,no,no,unknown,12,may,98,2,-1,0,unknown,no
47,services,married,secondary,no,759,yes,no,unknown,19,jun,30,2,-1,0,unknown,no
24,student,single,secondary,no,154,no,no,cellular,4,sep,205,2,-1,0,unknown,no
49,technician,divorced,tertiary,no,917,no,no,cellular,11,aug,165,6,-1,0,unknown,no
29,management,single,tertiary,no,1035,yes,no,cellular,21,jul,862,2,-1,0,unknown,no
52,management,married,tertiary,no,0,no,no,cellular,22,aug,232,2,-1,0,unknown,no
60,housemaid,married,primary,no,182,no,no,cellular,6,may,141,1,10,10,failure,no
35,services,divorced,secondary,no,-504,no,no,cellular,10,jul,228,1,-1,0,unknown,no
33,self-employed,married,tertiary,no,-355,yes,no,unknown,23,may,911,2,-1,0,unknown,no
31,technician,married,tertiary,no,8,no,no,unknown,29,may,71,5,-1,0,unknown,no
25,self-employed,single,tertiary,no,557,no,no,telephone,5,aug,813,2,-1,0,unknown,no
28,admin.,single,secondary,no,26,yes,no,cellular,7,may,227,2,-1,0,unknown,no
37,management,married,tertiary,no,1094,yes,no,cellular,15,jul,101,2,-1,0,unknown,no
46,management,single,secondary,no,-246,yes,no,unknown,5,may,255,2,-1,0,unknown,no
86,retired,married,primary,no,1817,no,no,cellular,16,mar,272,3,-1,0,unknown,no
33,technician,single,secondary,no,199,no,no,cellular,18,aug,178,4,-1,0,unknown,no
48,admin.,married,secondary,no,3754,yes,no,unknown,6,may,249,3,-1,0,unknown,no
33,admin.,single,secondary,no,5,yes,no,cellular,15,may,934,2,368,2,failure,yes
56,blue-collar,divorced,unknown,no,1363,no,no,unknown,23,jun,54,3,-1,0,unknown,no
45,management,married,secondary,no,446,no,no,cellular,6,aug,304,3,-1,0,unknown,yes
60,admin.,married,secondary,no,2058,no,no,unknown,20,jun,48,10,-1,0,unknown,no
31,technician,married,secondary,no,0,no,yes,cellular,15,jul,624,6,-1,0,unknown,no
45,blue-collar,married,primary,no,300,yes,no,cellular,29,jan,203,1,261,3,failure,no
31,admin.,single,secondary,no,626,yes,no,unknown,21,may,211,1,-1,0,unknown,no
33,management,married,tertiary,no,113,yes,no,cellular,8,may,145,2,172,13,other,no
40,management,single,tertiary,no,1361,no,no,cellular,29,jan,1473,1,-1,0,unknown,yes
48,management,married,tertiary,no,4191,no,no,unknown,21,may,363,6,-1,0,unknown,no
38,blue-collar,divorced,secondary,no,-138,yes,no,cellular,18,may,644,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,1827,yes,no,unknown,19,may,211,2,-1,0,unknown,no
53,unemployed,married,secondary,yes,-233,yes,no,cellular,11,may,133,3,-1,0,unknown,no
43,retired,married,secondary,no,56,yes,yes,unknown,15,may,259,1,-1,0,unknown,no
39,entrepreneur,married,tertiary,no,36,yes,no,unknown,26,may,488,3,-1,0,unknown,no
55,self-employed,married,primary,no,0,no,no,cellular,8,aug,138,2,-1,0,unknown,no
23,admin.,single,secondary,no,589,yes,no,cellular,6,may,62,1,-1,0,unknown,no
24,student,single,secondary,no,387,no,no,telephone,4,may,340,8,-1,0,unknown,yes
60,self-employed,married,secondary,no,1690,no,no,cellular,28,aug,64,11,-1,0,unknown,no
29,technician,single,secondary,no,674,no,no,cellular,17,apr,170,5,-1,0,unknown,yes
25,blue-collar,single,primary,no,6100,yes,no,unknown,26,jun,45,2,-1,0,unknown,no
35,entrepreneur,single,tertiary,no,16,no,no,cellular,17,nov,158,2,-1,0,unknown,no
55,management,married,tertiary,no,1288,yes,no,unknown,8,may,67,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,1005,no,no,unknown,20,jun,76,12,-1,0,unknown,no
32,blue-collar,married,secondary,no,214,yes,no,unknown,8,may,190,1,-1,0,unknown,no
36,management,divorced,tertiary,no,94,no,yes,cellular,21,jul,43,2,-1,0,unknown,no
51,technician,married,secondary,no,0,yes,no,cellular,17,nov,70,1,-1,0,unknown,no
27,admin.,married,tertiary,no,73,no,no,cellular,30,apr,374,1,79,1,success,no
35,unemployed,single,secondary,no,221,no,no,cellular,29,jan,374,1,-1,0,unknown,no
38,self-employed,single,secondary,no,1146,yes,no,unknown,21,may,91,2,-1,0,unknown,no
51,admin.,married,secondary,no,-192,no,no,unknown,16,jun,176,3,-1,0,unknown,no
